vento_velocidade_horaria_(m/s),Data
0.08080808080808081,2010-01-14 03:00:00
0.3737373737373737,2010-01-14 07:00:00
0.30303030303030304,2010-01-14 11:00:00
0.4141414141414142,2010-01-14 15:00:00
0.6464646464646465,2010-01-14 19:00:00
0.3838383838383838,2010-01-14 23:00:00
0.1616161616161616,2010-01-15 03:00:00
0.0707070707070707,2010-01-15 07:00:00
0.2323232323232323,2010-01-15 11:00:00
0.31313131313131315,2010-01-15 15:00:00
0.3434343434343434,2010-01-15 19:00:00
0.1616161616161616,2010-01-15 23:00:00
0.0606060606060606,2010-01-16 07:00:00
0.030303030303030307,2010-01-16 11:00:00
0.4141414141414142,2010-01-16 15:00:00
0.25252525252525254,2010-01-16 19:00:00
0.10101010101010101,2010-01-16 23:00:00
0.3333333333333333,2010-01-17 03:00:00
0.09090909090909091,2010-01-17 07:00:00
0.15151515151515152,2010-01-17 11:00:00
0.3434343434343434,2010-01-17 15:00:00
0.1818181818181818,2010-01-17 19:00:00
0.1818181818181818,2010-01-17 23:00:00
0.1212121212121212,2010-01-18 03:00:00
0.1414141414141414,2010-01-18 07:00:00
0.0707070707070707,2010-01-18 11:00:00
0.25252525252525254,2010-01-18 15:00:00
0.35353535353535354,2010-01-18 19:00:00
0.1212121212121212,2010-01-18 23:00:00
0.1313131313131313,2010-01-19 03:00:00
0.04040404040404041,2010-01-19 07:00:00
0.1414141414141414,2010-01-19 11:00:00
0.36363636363636365,2010-01-19 15:00:00
0.36363636363636365,2010-01-19 19:00:00
0.1616161616161616,2010-01-19 23:00:00
0.0,2010-01-20 03:00:00
0.11111111111111109,2010-01-20 07:00:00
0.1212121212121212,2010-01-20 11:00:00
0.5050505050505051,2010-01-20 15:00:00
0.36363636363636365,2010-01-20 19:00:00
0.686868686868687,2010-01-20 23:00:00
0.15151515151515152,2010-01-21 03:00:00
0.09090909090909091,2010-01-21 07:00:00
0.1616161616161616,2010-01-21 11:00:00
0.35353535353535354,2010-01-21 15:00:00
0.22222222222222218,2010-01-21 19:00:00
0.45454545454545453,2010-01-21 23:00:00
0.35353535353535354,2010-01-22 03:00:00
0.30303030303030304,2010-01-22 07:00:00
0.04040404040404041,2010-01-22 11:00:00
0.30303030303030304,2010-01-22 15:00:00
0.5050505050505051,2010-01-22 19:00:00
0.26262626262626265,2010-01-22 23:00:00
0.09090909090909091,2010-01-23 03:00:00
0.030303030303030307,2010-01-23 07:00:00
0.1818181818181818,2010-01-23 11:00:00
0.26262626262626265,2010-01-23 15:00:00
0.45454545454545453,2010-01-23 19:00:00
0.3232323232323232,2010-01-23 23:00:00
0.1717171717171717,2010-01-24 03:00:00
0.010101010101010102,2010-01-24 07:00:00
0.15151515151515152,2010-01-24 11:00:00
0.36363636363636365,2010-01-24 15:00:00
0.30303030303030304,2010-01-24 19:00:00
0.3434343434343434,2010-01-24 23:00:00
0.030303030303030307,2010-01-25 03:00:00
0.0,2010-01-25 07:00:00
0.09090909090909091,2010-01-25 11:00:00
0.1919191919191919,2010-01-25 15:00:00
0.42424242424242425,2010-01-25 19:00:00
0.22222222222222218,2010-01-25 23:00:00
0.0202020202020202,2010-01-26 03:00:00
0.09090909090909091,2010-01-26 07:00:00
0.0606060606060606,2010-01-26 11:00:00
0.15151515151515152,2010-01-26 15:00:00
0.1818181818181818,2010-01-26 19:00:00
0.08080808080808081,2010-01-26 23:00:00
0.1414141414141414,2010-01-27 03:00:00
0.0,2010-01-27 07:00:00
0.1616161616161616,2010-01-27 11:00:00
0.2727272727272727,2010-01-27 15:00:00
0.3434343434343434,2010-01-27 19:00:00
0.2424242424242424,2010-01-27 23:00:00
0.08080808080808081,2010-01-28 03:00:00
0.0606060606060606,2010-01-28 07:00:00
0.08080808080808081,2010-01-28 11:00:00
0.3232323232323232,2010-01-28 15:00:00
0.1212121212121212,2010-01-28 19:00:00
0.20202020202020202,2010-01-28 23:00:00
0.08080808080808081,2010-01-29 03:00:00
0.0707070707070707,2010-01-29 07:00:00
0.1919191919191919,2010-01-29 11:00:00
0.31313131313131315,2010-01-29 15:00:00
0.3838383838383838,2010-01-29 19:00:00
0.3333333333333333,2010-01-29 23:00:00
0.1414141414141414,2010-01-30 03:00:00
0.1717171717171717,2010-01-30 07:00:00
0.3737373737373737,2010-01-30 11:00:00
0.3939393939393939,2010-01-30 15:00:00
0.3737373737373737,2010-01-30 19:00:00
0.1616161616161616,2010-01-30 23:00:00
0.0,2010-01-31 03:00:00
0.11111111111111109,2010-01-31 07:00:00
0.1919191919191919,2010-01-31 11:00:00
0.3434343434343434,2010-01-31 15:00:00
0.42424242424242425,2010-01-31 19:00:00
0.21212121212121213,2010-01-31 23:00:00
0.1616161616161616,2010-02-01 03:00:00
0.08080808080808081,2010-02-01 07:00:00
0.36363636363636365,2010-02-01 11:00:00
0.35353535353535354,2010-02-01 15:00:00
0.29292929292929293,2010-02-01 19:00:00
0.3333333333333333,2010-02-01 23:00:00
0.0707070707070707,2010-02-02 03:00:00
0.10101010101010101,2010-02-02 07:00:00
0.1414141414141414,2010-02-02 11:00:00
0.35353535353535354,2010-02-02 15:00:00
0.5050505050505051,2010-02-02 19:00:00
0.1616161616161616,2010-02-02 23:00:00
0.3232323232323232,2010-02-03 03:00:00
0.030303030303030307,2010-02-03 07:00:00
0.2424242424242424,2010-02-03 11:00:00
0.3434343434343434,2010-02-03 15:00:00
0.3737373737373737,2010-02-03 19:00:00
0.3232323232323232,2010-02-03 23:00:00
0.1717171717171717,2010-02-04 03:00:00
0.0707070707070707,2010-02-04 07:00:00
0.35353535353535354,2010-02-04 11:00:00
0.5252525252525253,2010-02-04 15:00:00
0.36363636363636365,2010-02-04 19:00:00
0.20202020202020202,2010-02-04 23:00:00
0.1414141414141414,2010-02-05 03:00:00
0.1414141414141414,2010-02-05 07:00:00
0.09090909090909091,2010-02-05 11:00:00
0.3232323232323232,2010-02-05 15:00:00
0.2828282828282828,2010-02-05 19:00:00
0.1818181818181818,2010-02-05 23:00:00
0.11111111111111109,2010-02-06 03:00:00
0.1414141414141414,2010-02-06 07:00:00
0.1414141414141414,2010-02-06 11:00:00
0.2828282828282828,2010-02-06 15:00:00
0.31313131313131315,2010-02-06 19:00:00
0.26262626262626265,2010-02-06 23:00:00
0.1313131313131313,2010-02-07 03:00:00
0.11111111111111109,2010-02-07 07:00:00
0.1212121212121212,2010-02-07 11:00:00
0.30303030303030304,2010-02-07 15:00:00
0.35353535353535354,2010-02-07 19:00:00
0.22222222222222218,2010-02-07 23:00:00
0.10101010101010101,2010-02-08 03:00:00
0.0707070707070707,2010-02-08 07:00:00
0.1616161616161616,2010-02-08 11:00:00
0.7070707070707071,2010-02-08 15:00:00
0.3232323232323232,2010-02-08 19:00:00
0.15151515151515152,2010-02-08 23:00:00
0.10101010101010101,2010-02-09 03:00:00
0.10101010101010101,2010-02-09 07:00:00
0.0707070707070707,2010-02-09 11:00:00
0.15151515151515152,2010-02-09 15:00:00
0.2727272727272727,2010-02-09 19:00:00
0.1212121212121212,2010-02-09 23:00:00
0.11111111111111109,2010-02-10 03:00:00
0.04040404040404041,2010-02-10 07:00:00
0.030303030303030307,2010-02-10 11:00:00
0.26262626262626265,2010-02-10 15:00:00
0.4343434343434344,2010-02-10 19:00:00
0.1212121212121212,2010-02-10 23:00:00
0.20202020202020202,2010-02-11 03:00:00
0.050505050505050504,2010-02-11 07:00:00
0.1818181818181818,2010-02-11 11:00:00
0.29292929292929293,2010-02-11 15:00:00
0.10101010101010101,2010-02-11 19:00:00
0.0,2010-02-11 23:00:00
0.1616161616161616,2010-02-12 03:00:00
0.010101010101010102,2010-02-12 07:00:00
0.0606060606060606,2010-02-12 11:00:00
0.15151515151515152,2010-02-12 15:00:00
0.3232323232323232,2010-02-12 19:00:00
0.08080808080808081,2010-02-12 23:00:00
0.09090909090909091,2010-02-13 03:00:00
0.11111111111111109,2010-02-13 07:00:00
0.0,2010-02-13 11:00:00
0.1818181818181818,2010-02-13 15:00:00
0.15151515151515152,2010-02-13 19:00:00
0.1818181818181818,2010-02-13 23:00:00
0.1313131313131313,2010-02-14 11:00:00
0.21212121212121213,2010-02-14 15:00:00
0.5353535353535354,2010-02-14 19:00:00
0.010101010101010102,2010-02-14 23:00:00
0.25252525252525254,2010-02-15 03:00:00
0.010101010101010102,2010-02-15 07:00:00
0.10101010101010101,2010-02-15 11:00:00
0.21212121212121213,2010-02-15 15:00:00
0.2323232323232323,2010-02-15 19:00:00
0.1212121212121212,2010-02-15 23:00:00
0.030303030303030307,2010-02-16 03:00:00
0.26262626262626265,2010-02-16 07:00:00
0.2828282828282828,2010-02-16 11:00:00
0.404040404040404,2010-02-16 15:00:00
0.15151515151515152,2010-02-16 19:00:00
0.0202020202020202,2010-02-16 23:00:00
0.050505050505050504,2010-02-17 03:00:00
0.04040404040404041,2010-02-17 07:00:00
0.30303030303030304,2010-02-17 11:00:00
0.4444444444444445,2010-02-17 15:00:00
0.4444444444444445,2010-02-17 19:00:00
0.47474747474747475,2010-02-17 23:00:00
0.31313131313131315,2010-02-18 03:00:00
0.0707070707070707,2010-02-18 07:00:00
0.1818181818181818,2010-02-18 11:00:00
0.3333333333333333,2010-02-18 15:00:00
0.4343434343434344,2010-02-18 19:00:00
0.2424242424242424,2010-02-18 23:00:00
0.15151515151515152,2010-02-19 03:00:00
0.1717171717171717,2010-02-19 07:00:00
0.15151515151515152,2010-02-19 11:00:00
0.1717171717171717,2010-02-19 15:00:00
0.35353535353535354,2010-02-19 19:00:00
0.20202020202020202,2010-02-19 23:00:00
0.010101010101010102,2010-02-20 03:00:00
0.030303030303030307,2010-02-20 07:00:00
0.0202020202020202,2010-02-20 11:00:00
0.25252525252525254,2010-02-20 15:00:00
0.26262626262626265,2010-02-20 19:00:00
0.21212121212121213,2010-02-20 23:00:00
0.11111111111111109,2010-02-21 03:00:00
0.15151515151515152,2010-02-21 07:00:00
0.22222222222222218,2010-02-21 11:00:00
0.31313131313131315,2010-02-21 15:00:00
0.3939393939393939,2010-02-21 19:00:00
0.29292929292929293,2010-02-21 23:00:00
0.1616161616161616,2010-02-22 03:00:00
0.0707070707070707,2010-02-22 07:00:00
0.04040404040404041,2010-02-22 11:00:00
0.1717171717171717,2010-02-22 15:00:00
0.30303030303030304,2010-02-22 19:00:00
0.30303030303030304,2010-02-22 23:00:00
0.1818181818181818,2010-02-23 03:00:00
0.2424242424242424,2010-02-23 07:00:00
0.09090909090909091,2010-02-23 11:00:00
0.3232323232323232,2010-02-23 15:00:00
0.3434343434343434,2010-02-23 19:00:00
0.1919191919191919,2010-02-23 23:00:00
0.08080808080808081,2010-02-24 07:00:00
0.22222222222222218,2010-02-24 11:00:00
0.4444444444444445,2010-02-24 15:00:00
0.5050505050505051,2010-02-24 19:00:00
0.6161616161616162,2010-02-24 23:00:00
0.5050505050505051,2010-02-25 03:00:00
0.1212121212121212,2010-02-25 07:00:00
0.2828282828282828,2010-02-25 11:00:00
0.494949494949495,2010-02-25 15:00:00
0.4646464646464647,2010-02-25 19:00:00
0.45454545454545453,2010-02-25 23:00:00
0.1616161616161616,2010-02-26 03:00:00
0.04040404040404041,2010-02-26 07:00:00
0.11111111111111109,2010-02-26 11:00:00
0.26262626262626265,2010-02-26 15:00:00
0.3939393939393939,2010-02-26 19:00:00
0.2323232323232323,2010-02-26 23:00:00
0.0606060606060606,2010-02-27 03:00:00
0.10101010101010101,2010-02-27 07:00:00
0.10101010101010101,2010-02-27 11:00:00
0.2323232323232323,2010-02-27 15:00:00
0.21212121212121213,2010-02-27 19:00:00
0.09090909090909091,2010-02-27 23:00:00
0.10101010101010101,2010-02-28 03:00:00
0.1414141414141414,2010-02-28 07:00:00
0.15151515151515152,2010-02-28 11:00:00
0.1414141414141414,2010-02-28 15:00:00
0.3838383838383838,2010-02-28 19:00:00
0.050505050505050504,2010-02-28 23:00:00
0.10101010101010101,2010-03-01 03:00:00
0.09090909090909091,2010-03-01 07:00:00
0.08080808080808081,2010-03-01 11:00:00
0.1919191919191919,2010-03-01 15:00:00
0.5353535353535354,2010-03-01 19:00:00
0.0606060606060606,2010-03-01 23:00:00
0.030303030303030307,2010-03-02 03:00:00
0.20202020202020202,2010-03-02 07:00:00
0.030303030303030307,2010-03-02 11:00:00
0.1717171717171717,2010-03-02 15:00:00
0.4444444444444445,2010-03-02 19:00:00
0.1414141414141414,2010-03-02 23:00:00
0.11111111111111109,2010-03-03 03:00:00
0.0,2010-03-03 07:00:00
0.050505050505050504,2010-03-03 11:00:00
0.20202020202020202,2010-03-03 15:00:00
0.1414141414141414,2010-03-03 19:00:00
0.1313131313131313,2010-03-03 23:00:00
0.11111111111111109,2010-03-04 03:00:00
0.08080808080808081,2010-03-04 07:00:00
0.050505050505050504,2010-03-04 11:00:00
0.31313131313131315,2010-03-04 15:00:00
0.35353535353535354,2010-03-04 19:00:00
0.15151515151515152,2010-03-04 23:00:00
0.030303030303030307,2010-03-05 03:00:00
0.1313131313131313,2010-03-05 07:00:00
0.04040404040404041,2010-03-05 11:00:00
0.2323232323232323,2010-03-05 15:00:00
0.22222222222222218,2010-03-05 19:00:00
0.1313131313131313,2010-03-05 23:00:00
0.0606060606060606,2010-03-06 03:00:00
0.20202020202020202,2010-03-06 07:00:00
0.0707070707070707,2010-03-06 11:00:00
0.1212121212121212,2010-03-06 15:00:00
0.4343434343434344,2010-03-06 19:00:00
0.36363636363636365,2010-03-06 23:00:00
0.1212121212121212,2010-03-07 03:00:00
0.1313131313131313,2010-03-07 07:00:00
0.1717171717171717,2010-03-07 11:00:00
0.31313131313131315,2010-03-07 15:00:00
0.29292929292929293,2010-03-07 19:00:00
0.22222222222222218,2010-03-07 23:00:00
0.1212121212121212,2010-03-08 03:00:00
0.050505050505050504,2010-03-08 07:00:00
0.10101010101010101,2010-03-08 11:00:00
0.1717171717171717,2010-03-08 15:00:00
0.2828282828282828,2010-03-08 19:00:00
0.36363636363636365,2010-03-08 23:00:00
0.030303030303030307,2010-03-09 03:00:00
0.0,2010-03-09 07:00:00
0.010101010101010102,2010-03-09 11:00:00
0.25252525252525254,2010-03-09 15:00:00
0.29292929292929293,2010-03-09 19:00:00
0.1212121212121212,2010-03-09 23:00:00
0.050505050505050504,2010-03-10 03:00:00
0.1212121212121212,2010-03-10 07:00:00
0.050505050505050504,2010-03-10 11:00:00
0.15151515151515152,2010-03-10 15:00:00
0.29292929292929293,2010-03-10 19:00:00
0.030303030303030307,2010-03-10 23:00:00
0.050505050505050504,2010-03-11 03:00:00
0.010101010101010102,2010-03-11 07:00:00
0.1818181818181818,2010-03-11 15:00:00
0.3939393939393939,2010-03-11 19:00:00
0.09090909090909091,2010-03-11 23:00:00
0.1212121212121212,2010-03-12 03:00:00
0.04040404040404041,2010-03-12 07:00:00
0.11111111111111109,2010-03-12 11:00:00
0.1919191919191919,2010-03-12 15:00:00
0.3737373737373737,2010-03-12 19:00:00
0.2424242424242424,2010-03-12 23:00:00
0.2424242424242424,2010-03-13 03:00:00
0.1212121212121212,2010-03-13 07:00:00
0.0606060606060606,2010-03-13 11:00:00
0.11111111111111109,2010-03-13 15:00:00
0.31313131313131315,2010-03-13 19:00:00
0.3737373737373737,2010-03-13 23:00:00
0.3434343434343434,2010-03-14 03:00:00
0.595959595959596,2010-03-14 07:00:00
0.08080808080808081,2010-03-14 11:00:00
0.45454545454545453,2010-03-14 15:00:00
0.1212121212121212,2010-03-14 19:00:00
0.1616161616161616,2010-03-14 23:00:00
0.050505050505050504,2010-03-15 03:00:00
0.1414141414141414,2010-03-15 07:00:00
0.0,2010-03-15 11:00:00
0.11111111111111109,2010-03-15 15:00:00
0.2828282828282828,2010-03-15 19:00:00
0.6363636363636365,2010-03-15 23:00:00
0.4444444444444445,2010-03-16 03:00:00
0.21212121212121213,2010-03-16 07:00:00
0.0707070707070707,2010-03-16 11:00:00
0.31313131313131315,2010-03-16 15:00:00
0.6161616161616162,2010-03-16 19:00:00
0.4343434343434344,2010-03-16 23:00:00
0.1616161616161616,2010-03-17 03:00:00
0.1717171717171717,2010-03-17 07:00:00
0.09090909090909091,2010-03-17 11:00:00
0.1818181818181818,2010-03-17 15:00:00
0.2323232323232323,2010-03-17 19:00:00
0.1212121212121212,2010-03-17 23:00:00
0.030303030303030307,2010-03-18 03:00:00
0.0606060606060606,2010-03-18 07:00:00
0.1616161616161616,2010-03-18 11:00:00
0.31313131313131315,2010-03-18 15:00:00
0.30303030303030304,2010-03-18 19:00:00
0.29292929292929293,2010-03-18 23:00:00
0.11111111111111109,2010-03-19 03:00:00
0.1313131313131313,2010-03-19 07:00:00
0.09090909090909091,2010-03-19 11:00:00
0.3737373737373737,2010-03-19 15:00:00
0.3232323232323232,2010-03-19 19:00:00
0.2323232323232323,2010-03-19 23:00:00
0.0606060606060606,2010-03-20 03:00:00
0.15151515151515152,2010-03-20 07:00:00
0.1414141414141414,2010-03-20 11:00:00
0.15151515151515152,2010-03-20 15:00:00
0.11111111111111109,2010-03-20 19:00:00
0.30303030303030304,2010-03-20 23:00:00
0.11111111111111109,2010-03-21 03:00:00
0.09090909090909091,2010-03-21 07:00:00
0.010101010101010102,2010-03-21 11:00:00
0.2424242424242424,2010-03-21 15:00:00
0.3434343434343434,2010-03-21 19:00:00
0.20202020202020202,2010-03-21 23:00:00
0.1717171717171717,2010-03-22 03:00:00
0.15151515151515152,2010-03-22 07:00:00
0.35353535353535354,2010-03-22 11:00:00
0.26262626262626265,2010-03-22 15:00:00
0.4646464646464647,2010-03-22 19:00:00
0.42424242424242425,2010-03-22 23:00:00
0.0202020202020202,2010-03-23 03:00:00
0.0202020202020202,2010-03-23 07:00:00
0.10101010101010101,2010-03-23 11:00:00
0.2323232323232323,2010-03-23 15:00:00
0.2727272727272727,2010-03-23 19:00:00
0.21212121212121213,2010-03-23 23:00:00
0.1919191919191919,2010-03-24 03:00:00
0.08080808080808081,2010-03-24 07:00:00
0.21212121212121213,2010-03-24 11:00:00
0.1212121212121212,2010-03-24 15:00:00
0.11111111111111109,2010-03-24 19:00:00
0.15151515151515152,2010-03-24 23:00:00
0.4444444444444445,2010-03-25 03:00:00
0.35353535353535354,2010-03-25 07:00:00
0.4141414141414142,2010-03-25 11:00:00
0.22222222222222218,2010-03-25 15:00:00
0.4646464646464647,2010-03-25 19:00:00
0.2424242424242424,2010-03-25 23:00:00
0.2323232323232323,2010-03-26 03:00:00
0.15151515151515152,2010-03-26 07:00:00
0.1212121212121212,2010-03-26 11:00:00
0.2323232323232323,2010-03-26 15:00:00
0.31313131313131315,2010-03-26 19:00:00
0.3333333333333333,2010-03-26 23:00:00
0.22222222222222218,2010-03-27 03:00:00
0.08080808080808081,2010-03-27 07:00:00
0.08080808080808081,2010-03-27 11:00:00
0.36363636363636365,2010-03-27 15:00:00
0.2828282828282828,2010-03-27 19:00:00
0.31313131313131315,2010-03-27 23:00:00
0.09090909090909091,2010-03-28 03:00:00
0.010101010101010102,2010-03-28 07:00:00
0.10101010101010101,2010-03-28 11:00:00
0.1919191919191919,2010-03-28 15:00:00
0.3737373737373737,2010-03-28 19:00:00
0.11111111111111109,2010-03-28 23:00:00
0.1212121212121212,2010-03-29 03:00:00
0.1919191919191919,2010-03-29 07:00:00
0.0606060606060606,2010-03-29 11:00:00
0.21212121212121213,2010-03-29 15:00:00
0.21212121212121213,2010-03-29 19:00:00
0.08080808080808081,2010-03-29 23:00:00
0.04040404040404041,2010-03-30 03:00:00
0.08080808080808081,2010-03-30 07:00:00
0.11111111111111109,2010-03-30 11:00:00
0.1919191919191919,2010-03-30 15:00:00
0.2828282828282828,2010-03-30 19:00:00
0.31313131313131315,2010-03-30 23:00:00
0.11111111111111109,2010-03-31 03:00:00
0.08080808080808081,2010-03-31 07:00:00
0.11111111111111109,2010-03-31 11:00:00
0.22222222222222218,2010-03-31 15:00:00
0.1818181818181818,2010-03-31 19:00:00
0.1212121212121212,2010-03-31 23:00:00
0.050505050505050504,2010-04-01 03:00:00
0.010101010101010102,2010-04-01 07:00:00
0.1212121212121212,2010-04-01 11:00:00
0.2323232323232323,2010-04-01 15:00:00
0.29292929292929293,2010-04-01 19:00:00
0.1919191919191919,2010-04-01 23:00:00
0.1616161616161616,2010-04-02 03:00:00
0.10101010101010101,2010-04-02 07:00:00
0.1717171717171717,2010-04-02 11:00:00
0.2424242424242424,2010-04-02 15:00:00
0.2828282828282828,2010-04-02 19:00:00
0.2424242424242424,2010-04-02 23:00:00
0.0202020202020202,2010-04-03 03:00:00
0.0606060606060606,2010-04-03 07:00:00
0.0707070707070707,2010-04-03 11:00:00
0.2323232323232323,2010-04-03 15:00:00
0.21212121212121213,2010-04-03 19:00:00
0.1717171717171717,2010-04-03 23:00:00
0.0606060606060606,2010-04-04 03:00:00
0.030303030303030307,2010-04-04 07:00:00
0.09090909090909091,2010-04-04 11:00:00
0.3232323232323232,2010-04-04 15:00:00
0.6565656565656566,2010-04-04 19:00:00
0.8282828282828284,2010-04-04 23:00:00
0.5757575757575758,2010-04-05 03:00:00
0.35353535353535354,2010-04-05 07:00:00
0.5454545454545455,2010-04-05 11:00:00
0.4848484848484849,2010-04-05 15:00:00
0.47474747474747475,2010-04-05 19:00:00
0.4646464646464647,2010-04-05 23:00:00
0.1414141414141414,2010-04-06 03:00:00
0.15151515151515152,2010-04-06 07:00:00
0.3333333333333333,2010-04-06 11:00:00
0.35353535353535354,2010-04-06 15:00:00
0.3737373737373737,2010-04-06 19:00:00
0.3232323232323232,2010-04-06 23:00:00
0.1717171717171717,2010-04-07 03:00:00
0.2323232323232323,2010-04-07 07:00:00
0.494949494949495,2010-04-07 11:00:00
0.42424242424242425,2010-04-07 15:00:00
0.26262626262626265,2010-04-07 19:00:00
0.1212121212121212,2010-04-07 23:00:00
0.42424242424242425,2010-04-08 03:00:00
0.404040404040404,2010-04-08 07:00:00
0.31313131313131315,2010-04-08 11:00:00
0.3838383838383838,2010-04-08 15:00:00
0.36363636363636365,2010-04-08 19:00:00
0.31313131313131315,2010-04-08 23:00:00
0.04040404040404041,2010-04-09 03:00:00
0.10101010101010101,2010-04-09 07:00:00
0.010101010101010102,2010-04-09 11:00:00
0.26262626262626265,2010-04-09 15:00:00
0.1616161616161616,2010-04-09 19:00:00
0.1919191919191919,2010-04-09 23:00:00
0.09090909090909091,2010-04-10 03:00:00
0.0707070707070707,2010-04-10 07:00:00
0.050505050505050504,2010-04-10 11:00:00
0.31313131313131315,2010-04-10 15:00:00
0.26262626262626265,2010-04-10 19:00:00
0.1818181818181818,2010-04-10 23:00:00
0.1212121212121212,2010-04-11 03:00:00
0.0,2010-04-11 07:00:00
0.0606060606060606,2010-04-11 11:00:00
0.1414141414141414,2010-04-11 15:00:00
0.15151515151515152,2010-04-11 19:00:00
0.04040404040404041,2010-04-11 23:00:00
0.0606060606060606,2010-04-12 03:00:00
0.0202020202020202,2010-04-12 07:00:00
0.2727272727272727,2010-04-12 15:00:00
0.26262626262626265,2010-04-12 19:00:00
0.10101010101010101,2010-04-12 23:00:00
0.030303030303030307,2010-04-13 03:00:00
0.0202020202020202,2010-04-13 07:00:00
0.3737373737373737,2010-04-13 15:00:00
0.29292929292929293,2010-04-13 19:00:00
0.08080808080808081,2010-04-13 23:00:00
0.050505050505050504,2010-04-14 03:00:00
0.0,2010-04-14 07:00:00
0.2323232323232323,2010-04-14 15:00:00
0.2323232323232323,2010-04-14 19:00:00
0.1414141414141414,2010-04-14 23:00:00
0.0606060606060606,2010-04-15 03:00:00
0.0707070707070707,2010-04-15 07:00:00
0.21212121212121213,2010-04-15 15:00:00
0.26262626262626265,2010-04-15 19:00:00
0.3333333333333333,2010-04-15 23:00:00
0.1818181818181818,2010-04-16 03:00:00
0.0606060606060606,2010-04-16 07:00:00
0.050505050505050504,2010-04-16 11:00:00
0.3939393939393939,2010-04-16 15:00:00
0.2828282828282828,2010-04-16 19:00:00
0.15151515151515152,2010-04-16 23:00:00
0.08080808080808081,2010-04-17 03:00:00
0.11111111111111109,2010-04-17 07:00:00
0.0606060606060606,2010-04-17 11:00:00
0.1616161616161616,2010-04-17 15:00:00
0.1919191919191919,2010-04-17 19:00:00
0.11111111111111109,2010-04-17 23:00:00
0.0707070707070707,2010-04-18 03:00:00
0.030303030303030307,2010-04-18 07:00:00
0.030303030303030307,2010-04-18 11:00:00
0.3232323232323232,2010-04-18 15:00:00
0.3434343434343434,2010-04-18 19:00:00
0.4444444444444445,2010-04-18 23:00:00
0.1414141414141414,2010-04-19 03:00:00
0.08080808080808081,2010-04-19 07:00:00
0.0707070707070707,2010-04-19 11:00:00
0.29292929292929293,2010-04-19 15:00:00
0.22222222222222218,2010-04-19 19:00:00
0.2828282828282828,2010-04-19 23:00:00
